"","tier","Csetpoint","sample_date.x.x","n.x","A_sd","A","A_se","A_qt","A_upper","A_lower","gsw_sd","gsw","gsw_se","gsw_qt","gsw_upper","gsw_lower","Ci_sd","Ci","Ci_se","Ci_qt","Ci_upper","Ci_lower","sample_date.x.y","n.y","PhiPS2_sd","PhiPS2","PhiPS2_se","PhiPS2_qt","PhiPS2_upper","PhiPS2_lower","ETR_sd","ETR","ETR_se","ETR_qt","ETR_upper","ETR_lower"
"344","control",100,"Jun14",2,0.107549513769883,-0.2566220945,0.0760489905,4.30265272974946,0.0705903020695158,-0.583834491069516,0.0640492985477183,0.191255732666667,0.0452896933333333,4.30265272974946,0.386121555316849,-0.003610089983516,2.10571891867326,52.9627065733333,1.48896812666667,4.30265272974946,59.3692193480456,46.5561937986211,"July18",2,0.0239185393564173,0.103496594375,0.016912961375,4.30265272974946,0.176267193803291,0.030725994946709,15.0829666148207,65.26577319375,10.66526797375,4.30265272974946,111.154717554515,19.3768288329851
"345","control",100,"Jun14",2,0.107549513769883,-0.2566220945,0.0760489905,4.30265272974946,0.0705903020695158,-0.583834491069516,0.0640492985477183,0.191255732666667,0.0452896933333333,4.30265272974946,0.386121555316849,-0.003610089983516,2.10571891867326,52.9627065733333,1.48896812666667,4.30265272974946,59.3692193480456,46.5561937986211,"July20",1,NA,0.1861373845,NA,12.7062047361747,NA,NA,NA,117.37812435,NA,12.7062047361747,NA,NA
"346","control",100,"Jun14",2,0.107549513769883,-0.2566220945,0.0760489905,4.30265272974946,0.0705903020695158,-0.583834491069516,0.0640492985477183,0.191255732666667,0.0452896933333333,4.30265272974946,0.386121555316849,-0.003610089983516,2.10571891867326,52.9627065733333,1.48896812666667,4.30265272974946,59.3692193480456,46.5561937986211,"July27",2,0.030893450722313,0.0814466175,0.0218449685,4.30265272974946,0.175437930847816,-0.012544695847816,19.4827426798012,51.359016035,13.776379465,4.30265272974946,110.633992746147,-7.91596067614668
"347","control",100,"Jun14",2,0.107549513769883,-0.2566220945,0.0760489905,4.30265272974946,0.0705903020695158,-0.583834491069516,0.0640492985477183,0.191255732666667,0.0452896933333333,4.30265272974946,0.386121555316849,-0.003610089983516,2.10571891867326,52.9627065733333,1.48896812666667,4.30265272974946,59.3692193480456,46.5561937986211,"Jun14",2,0.0468657531154275,0.4081925735,0.0331390918333334,4.30265272974946,0.55077857743811,0.26560656956189,29.5523413238022,257.407980916667,20.89666095,4.30265272974946,347.319056195833,167.4969056375
"348","control",100,"Jun14",2,0.107549513769883,-0.2566220945,0.0760489905,4.30265272974946,0.0705903020695158,-0.583834491069516,0.0640492985477183,0.191255732666667,0.0452896933333333,4.30265272974946,0.386121555316849,-0.003610089983516,2.10571891867326,52.9627065733333,1.48896812666667,4.30265272974946,59.3692193480456,46.5561937986211,"Jun22",2,0.0376817125912565,0.1128319715,0.0266449945,4.30265272974946,0.227476129819584,-0.00181218681958441,23.7632534746786,71.1526552216667,16.803157675,4.30265272974946,143.450807460416,-1.1454970170827
"349","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"Aug29",2,0.0238605765761266,0.1098616515,0.0168719755,4.30265272974946,0.182455902941341,0.037267400058659,15.0476874470716,69.279119685,10.640321835,4.30265272974946,115.060729473776,23.4975098962245
"350","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"July18",2,0.0239185393564173,0.103496594375,0.016912961375,4.30265272974946,0.176267193803291,0.030725994946709,15.0829666148207,65.26577319375,10.66526797375,4.30265272974946,111.154717554515,19.3768288329851
"351","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"July20",1,NA,0.1861373845,NA,12.7062047361747,NA,NA,NA,117.37812435,NA,12.7062047361747,NA,NA
"352","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"July27",2,0.030893450722313,0.0814466175,0.0218449685,4.30265272974946,0.175437930847816,-0.012544695847816,19.4827426798012,51.359016035,13.776379465,4.30265272974946,110.633992746147,-7.91596067614668
"353","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"Jun14",2,0.0468657531154275,0.4081925735,0.0331390918333334,4.30265272974946,0.55077857743811,0.26560656956189,29.5523413238022,257.407980916667,20.89666095,4.30265272974946,347.319056195833,167.4969056375
"354","control",100,"Jun22",2,0.113251329639759,-0.5091800015,0.0800807831666666,4.30265272974946,-0.164620201207467,-0.853739801792533,0.0532698650833557,0.0668048361666667,0.0376674828333333,4.30265272974946,0.228874934002299,-0.095265261668966,10.9296039376564,66.7707953933333,7.72839706,4.30265272974946,100.02340410013,33.5181866865366,"Jun22",2,0.0376817125912565,0.1128319715,0.0266449945,4.30265272974946,0.227476129819584,-0.00181218681958441,23.7632534746786,71.1526552216667,16.803157675,4.30265272974946,143.450807460416,-1.1454970170827
"355","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"Aug29",2,0.019443223238405,0.129621165,0.013748435,4.30265272974946,0.188775906382533,0.0704664236174669,12.2758128842071,81.748795945,8.680310535,4.30265272974946,119.097157763491,44.4004341265092
"356","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"July18",2,0.0242979970736093,0.1120362485,0.0171812785,4.30265272974946,0.185961323338611,0.0381111736613892,15.3225515413939,70.65131471,10.8346801,4.30265272974946,117.269180618227,24.0334488017728
"357","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"July20",1,NA,0.208937718,NA,12.7062047361747,NA,NA,NA,131.7546238,NA,12.7062047361747,NA,NA
"358","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"July27",2,0.0352269532166012,0.0912787015,0.0249092175,4.30265272974946,0.198454414172298,-0.015897011172298,22.2208296795484,57.56016827,15.71249935,4.30265272974946,125.165596489464,-10.0452599494641
"359","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"Jun14",2,0.0516705835272721,0.437243023,0.03653662,4.30265272974946,0.594447410778819,0.280038635221181,32.5755005649184,275.72528865,23.03435735,4.30265272974946,374.834129180002,176.616448119998
"360","control",200,"Aug29",2,0.439714903424144,5.959009177,0.31092539,4.30265272974946,7.29681315503192,4.62120519896808,0.0180035913085685,0.2201437305,0.0127304615,4.30265272974946,0.274918485423945,0.165368975576055,0.140328522706983,144.97171605,0.0992272499999984,4.30265272974946,145.398656448078,144.544775651922,"Jun22",2,0.0511846632827746,0.1277483545,0.0361930225,4.30265272974946,0.283474361557509,-0.0279776525575087,32.278150750726,80.55647482,22.82409928,4.30265272974946,178.760647891165,-17.6476982511647
"361","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"Aug29",2,0.019443223238405,0.129621165,0.013748435,4.30265272974946,0.188775906382533,0.0704664236174669,12.2758128842071,81.748795945,8.680310535,4.30265272974946,119.097157763491,44.4004341265092
"362","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"July18",2,0.0242979970736093,0.1120362485,0.0171812785,4.30265272974946,0.185961323338611,0.0381111736613892,15.3225515413939,70.65131471,10.8346801,4.30265272974946,117.269180618227,24.0334488017728
"363","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"July20",1,NA,0.208937718,NA,12.7062047361747,NA,NA,NA,131.7546238,NA,12.7062047361747,NA,NA
"364","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"July27",2,0.0352269532166012,0.0912787015,0.0249092175,4.30265272974946,0.198454414172298,-0.015897011172298,22.2208296795484,57.56016827,15.71249935,4.30265272974946,125.165596489464,-10.0452599494641
"365","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"Jun14",2,0.0516705835272721,0.437243023,0.03653662,4.30265272974946,0.594447410778819,0.280038635221181,32.5755005649184,275.72528865,23.03435735,4.30265272974946,374.834129180002,176.616448119998
"366","control",200,"July18",2,0.32878923054574,1.5665535905,0.2324890945,4.30265272974946,2.5668734275874,0.566233753412595,0.0159122003201828,0.03162122775,0.01125162475,4.30265272974946,0.0800330616947041,-0.0167906061947041,25.6918676900756,108.556154685,18.166893865,4.30265272974946,186.721990164311,30.390319205689,"Jun22",2,0.0511846632827746,0.1277483545,0.0361930225,4.30265272974946,0.283474361557509,-0.0279776525575087,32.278150750726,80.55647482,22.82409928,4.30265272974946,178.760647891165,-17.6476982511647
"367","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"Aug29",2,0.019443223238405,0.129621165,0.013748435,4.30265272974946,0.188775906382533,0.0704664236174669,12.2758128842071,81.748795945,8.680310535,4.30265272974946,119.097157763491,44.4004341265092
"368","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"July18",2,0.0242979970736093,0.1120362485,0.0171812785,4.30265272974946,0.185961323338611,0.0381111736613892,15.3225515413939,70.65131471,10.8346801,4.30265272974946,117.269180618227,24.0334488017728
"369","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"July20",1,NA,0.208937718,NA,12.7062047361747,NA,NA,NA,131.7546238,NA,12.7062047361747,NA,NA
"370","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"July27",2,0.0352269532166012,0.0912787015,0.0249092175,4.30265272974946,0.198454414172298,-0.015897011172298,22.2208296795484,57.56016827,15.71249935,4.30265272974946,125.165596489464,-10.0452599494641
"371","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"Jun14",2,0.0516705835272721,0.437243023,0.03653662,4.30265272974946,0.594447410778819,0.280038635221181,32.5755005649184,275.72528865,23.03435735,4.30265272974946,374.834129180002,176.616448119998
"372","control",200,"July20",1,NA,2.700469955,NA,12.7062047361747,NA,NA,NA,0.23257709,NA,12.7062047361747,NA,NA,NA,178.4949481,NA,12.7062047361747,NA,NA,"Jun22",2,0.0511846632827746,0.1277483545,0.0361930225,4.30265272974946,0.283474361557509,-0.0279776525575087,32.278150750726,80.55647482,22.82409928,4.30265272974946,178.760647891165,-17.6476982511647
"373","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"Aug29",2,0.019443223238405,0.129621165,0.013748435,4.30265272974946,0.188775906382533,0.0704664236174669,12.2758128842071,81.748795945,8.680310535,4.30265272974946,119.097157763491,44.4004341265092
"374","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"July18",2,0.0242979970736093,0.1120362485,0.0171812785,4.30265272974946,0.185961323338611,0.0381111736613892,15.3225515413939,70.65131471,10.8346801,4.30265272974946,117.269180618227,24.0334488017728
"375","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"July20",1,NA,0.208937718,NA,12.7062047361747,NA,NA,NA,131.7546238,NA,12.7062047361747,NA,NA
"376","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"July27",2,0.0352269532166012,0.0912787015,0.0249092175,4.30265272974946,0.198454414172298,-0.015897011172298,22.2208296795484,57.56016827,15.71249935,4.30265272974946,125.165596489464,-10.0452599494641
"377","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"Jun14",2,0.0516705835272721,0.437243023,0.03653662,4.30265272974946,0.594447410778819,0.280038635221181,32.5755005649184,275.72528865,23.03435735,4.30265272974946,374.834129180002,176.616448119998
"378","control",200,"July27",2,1.01981370379441,2.4128610705,0.7211171855,4.30265272974946,5.51557789716082,-0.689855756160823,0.0302195553324253,0.0478062805,0.0213684525,4.30265272974946,0.139747310979647,-0.0441347499796467,19.5600309005538,105.69043861,13.83103049,4.30265272974946,165.200559703047,46.1803175169535,"Jun22",2,0.0511846632827746,0.1277483545,0.0361930225,4.30265272974946,0.283474361557509,-0.0279776525575087,32.278150750726,80.55647482,22.82409928,4.30265272974946,178.760647891165,-17.6476982511647
"379","control",200,"Jun14",2,2.54439273864827,6.7212823595,1.7991573595,4.30265272974946,14.4624316836015,-1.01986696460151,0.0548146461485772,0.176416013,0.038759808,4.30265272974946,0.343186006695765,0.00964601930423498,2.8803177316195,136.3219397,2.0366922,4.30265272974946,145.085118953989,127.558760446011,"Aug29",2,0.019443223238405,0.129621165,0.013748435,4.30265272974946,0.188775906382533,0.0704664236174669,12.2758128842071,81.748795945,8.680310535,4.30265272974946,119.097157763491,44.4004341265092
"380","control",200,"Jun14",2,2.54439273864827,6.7212823595,1.7991573595,4.30265272974946,14.4624316836015,-1.01986696460151,0.0548146461485772,0.176416013,0.038759808,4.30265272974946,0.343186006695765,0.00964601930423498,2.8803177316195,136.3219397,2.0366922,4.30265272974946,145.085118953989,127.558760446011,"July18",2,0.0242979970736093,0.1120362485,0.0171812785,4.30265272974946,0.185961323338611,0.0381111736613892,15.3225515413939,70.65131471,10.8346801,4.30265272974946,117.269180618227,24.0334488017728
"381","control",200,"Jun14",2,2.54439273864827,6.7212823595,1.7991573595,4.30265272974946,14.4624316836015,-1.01986696460151,0.0548146461485772,0.176416013,0.038759808,4.30265272974946,0.343186006695765,0.00964601930423498,2.8803177316195,136.3219397,2.0366922,4.30265272974946,145.085118953989,127.558760446011,"July20",1,NA,0.208937718,NA,12.7062047361747,NA,NA,NA,131.7546238,NA,12.7062047361747,NA,NA
"382","control",200,"Jun14",2,2.54439273864827,6.7212823595,1.7991573595,4.30265272974946,14.4624316836015,-1.01986696460151,0.0548146461485772,0.176416013,0.038759808,4.30265272974946,0.343186006695765,0.00964601930423498,2.8803177316195,136.3219397,2.0366922,4.30265272974946,145.085118953989,127.558760446011,"July27",2,0.0352269532166012,0.0912787015,0.0249092175,4.30265272974946,0.198454414172298,-0.015897011172298,22.2208296795484,57.56016827,15.71249935,4.30265272974946,125.165596489464,-10.0452599494641
"383","control",200,"Jun14",2,2.54439273864827,6.7212823595,1.7991573595,4.30265272974946,14.4624316836015,-1.01986696460151,0.0548146461485772,0.176416013,0.038759808,4.30265272974946,0.343186006695765,0.00964601930423498,2.8803177316195,136.3219397,2.0366922,4.30265272974946,145.085118953989,127.558760446011,"Jun14",2,0.0516705835272721,0.437243023,0.03653662,4.30265272974946,0.594447410778819,0.280038635221181,32.5755005649184,275.72528865,23.03435735,4.30265272974946,374.834129180002,176.616448119998
