obs,time,elapsed,date,hhmmss,mdh,Air_temp,Air_VPD,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Csetpoint,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,PhiPS2_PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,,
34,1657598464,5465.6,20220711 23:01:04,11:01:04 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598464,0.004009902,4.009902121,8.720877641,A_200,189.663,140.1257788,14.20942892,19.23274175,0.327456526,1.920796595,0.299308428,0.189394717,241.757139,28.09999438,28.09999438,3.817017381,67.7071684,2.500794887,3.693545227,1.316222494,-176.8366835,-58.33137808,-6.607625346,-0.018547968,0,0,1,0,25869.51428,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2819,8.720877641,#DIV/0!,0.006914297,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.08,1261.2819,0.840809757,0.161162831,6,0.5,0: Broadleaf,2,1657598464,189.663,200.005,24.6615,20.3955,186.499,23.7193,550.072,101.305,0.0998167,27.5367,28.0525,999.9,0,0,5010,0,1595.53,,
35,1657598540,5541.1,20220711 23:02:19,11:02:19 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598540,0.003994001,3.99400058,2.444922919,A_100,96.8904,82.0498395,8.319682241,9.824484059,0.326466403,1.915372103,0.298408516,0.188824851,241.740741,28.23051335,28.23051335,3.846135178,68.05117359,2.531672598,3.720248254,1.314462581,-176.1354256,-58.92241328,-6.701951144,-0.019049,0,0,1,0,25722.90907,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1901,2.444922919,#DIV/0!,0.001938584,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.97,1261.1901,0.840810216,0.161163717,6,0.5,0: Broadleaf,2,1657598540,96.8904,99.9788,24.9677,20.7207,94.0214,24.0154,550.169,101.298,0.09991,27.6599,28.1497,999.9,0,0,4987.5,0,1604.31,,
36,1657598637,5638.1,20220711 23:03:56,11:03:56 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598637,0.004050448,4.050448192,-0.752378733,A_50,50.6487,53.42962666,5.417474159,5.135503289,0.337465536,1.922311525,0.307675478,0.194754074,241.736391,28.35346244,28.35346244,3.873741238,68.79671295,2.581404424,3.752220583,1.292336814,-178.6247653,-56.69517646,-6.433974456,-0.017525173,0,0,1,0,25884.76929,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1727,-0.752378733,#DIV/0!,-0.000596571,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.95,1261.1727,0.840809827,0.161162966,6,0.5,0: Broadleaf,2,1657598637,50.6487,50.0519,25.459,21.1541,47.8307,24.4906,550.163,101.295,0.0995726,27.8064,28.2736,999.9,0,0,5016.88,0,1615.33,,
37,1657598733,5734.6,20220711 23:05:33,11:05:33 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598733,0.004014521,4.014521257,-4.045060029,A_0,7.78734,28.56501491,2.896391963,0.789608865,0.330804712,1.918763722,0.302077463,0.19117112,241.72101,28.09045216,28.09045216,3.814896149,67.97169154,2.509390506,3.691817063,1.305505643,-177.0403874,-58.1101098,-6.588958266,-0.0184455,0,0,1,0,25819.4576,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.089,-4.045060029,#DIV/0!,-0.003207593,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.85,1261.089,0.840810081,0.161163456,6,0.5,0: Broadleaf,2,1657598733,7.78734,3.41049,24.7483,20.479,4.78434,23.9423,550.231,101.296,0.10048,27.5287,27.9257,999.9,0,0,5001.88,0,1628.35,,
38,1657598835,5836.6,20220711 23:07:15,11:07:15 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598835,0.004147308,4.147307958,19.53103917,A_400b,377.148,271.5730612,27.53591345,38.24059221,0.343263457,1.90952976,0.31230479,0.197738804,241.742337,27.88677931,27.88677931,3.769864307,67.37300214,2.464779694,3.658408584,1.305084613,-182.896281,-52.85063859,-6.010805451,-0.015388006,0,0,1,0,25600.75411,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1985,19.53103917,#DIV/0!,0.015486095,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.98,1261.1985,0.840810211,0.161163707,6,0.5,0: Broadleaf,2,1657598835,377.148,400.157,24.3089,19.8953,373.412,23.3794,550.094,101.294,0.100127,27.3734,27.7084,999.9,0,0,4963.12,0,1619.64,,
39,1657598937,5938.6,20220711 23:08:57,11:08:57 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657598937,0.004154225,4.154224795,19.45244076,A_400c,377.15,272.9204218,27.67085494,38.23848311,0.346688472,1.913026299,0.315191351,0.199585477,241.766277,28.01761861,28.01761861,3.798739122,67.90890054,2.503979364,3.687262413,1.294759758,-183.2013135,-52.60080673,-5.979357445,-0.015200651,0,0,1,0,25677.40014,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.3245,19.45244076,#DIV/0!,0.015422233,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.13,1261.3245,0.84081013,0.16116355,6,0.5,0: Broadleaf,2,1657598937,377.15,400.073,24.697,20.2784,373.454,23.7549,550.169,101.288,0.0999971,27.5076,27.902,999.9,0,0,4978.12,0,1626.53,,
40,1657599013,6014.1,20220711 23:10:12,11:10:12 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599013,0.004129107,4.129107122,24.69138628,A_600,570.48,436.552766,44.26185615,57.84066821,0.347198935,1.916912656,0.31567133,0.199888093,241.743792,27.95605998,27.95605998,3.785129854,68.08029036,2.500021141,3.672165802,1.285108713,-182.0936241,-53.59037105,-6.07550388,-0.015707022,0,0,1,0,25780.99569,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2144,24.69138628,#DIV/0!,0.019577469,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500,1261.2144,0.8408096,0.161162528,6,0.5,0: Broadleaf,2,1657599013,570.48,599.981,24.6576,20.2649,566.169,23.7168,550.089,101.29,0.0994759,27.4375,27.8108,999.9,0,0,4994.38,0,1632.78,,
41,1657599116,6117.6,20220711 23:11:56,11:11:56 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599116,0.004313736,4.313735573,25.14883685,A_800,769.066,631.7472489,64.04934611,77.97133189,0.357119377,1.917436026,0.323864838,0.20514464,241.707663,27.82008328,27.82008328,3.755219044,66.86577201,2.446122854,3.658258598,1.30909619,-190.2357388,-46.24726735,-5.236341118,-0.011684214,0,0,1,0,25799.95676,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.0215,25.14883685,#DIV/0!,0.019943226,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.77,1261.0215,0.840809924,0.161163154,6,0.5,0: Broadleaf,2,1657599116,769.066,800.105,24.1272,19.5371,764.424,23.2037,550.27,101.284,0.100448,27.3727,27.7584,999.9,0,0,4996.88,0,1644.09,,
42,1657599225,6226.6,20220711 23:13:45,11:13:45 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599225,0.004171483,4.171482621,25.62271116,A_1000,967.699,819.5636761,83.08963362,98.10800273,0.343944115,1.913562014,0.31292766,0.198132883,241.743354,28.12900404,28.12900404,3.823472542,67.71641431,2.514231804,3.712883841,1.309240738,-183.9623836,-51.8918865,-5.903880709,-0.014796817,0,0,1,0,25680.94187,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2066,25.62271116,#DIV/0!,0.02031603,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.99,1261.2066,0.840810005,0.16116331,6,0.5,0: Broadleaf,2,1657599225,967.699,1000.05,24.7994,20.3622,962.954,23.8539,550.081,101.283,0.0997675,27.626,28.0276,999.9,0,0,4980.62,0,1659.96,,
43,1657599334,6335.6,20220711 23:15:34,11:15:34 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599334,0.004020555,4.020555281,26.88346889,A_1200,1165.589,1004.720126,101.8573991,118.1661051,0.336525116,1.920045362,0.306861385,0.194235168,241.725798,28.34480134,28.34480134,3.871790897,68.99706633,2.585810216,3.74771038,1.285980681,-177.3064879,-57.86417736,-6.573429163,-0.018296426,0,0,1,0,25830.25192,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1142,26.88346889,#DIV/0!,0.021317236,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.88,1261.1142,0.840810065,0.161163425,6,0.5,0: Broadleaf,2,1657599334,1165.589,1200.02,25.5064,21.2333,1160.91,24.5378,550.14,101.279,0.0998781,27.7858,28.22,999.9,0,0,5008.12,0,1655.89,,
44,1657599441,6442.1,20220711 23:17:20,11:17:20 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599441,0.003993182,3.993181981,27.42096588,A_1500,1463.622,1288.825188,130.6599866,148.3807367,0.325501338,1.916040547,0.297610345,0.188312801,241.751334,28.37215844,28.37215844,3.8779542,68.27012041,2.560897853,3.751125438,1.317056346,-176.0993254,-58.95796476,-6.713120514,-0.019076627,0,0,1,0,25728.34784,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2486,27.42096588,#DIV/0!,0.021741127,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.04,1261.2486,0.840809978,0.161163258,6,0.5,0: Broadleaf,2,1657599441,1463.622,1499.9,25.2606,21.0158,1458.87,24.4246,550.176,101.279,0.100138,27.8014,28.2146,999.9,0,0,4991.25,0,1667.61,,
45,1657599557,6558.6,20220711 23:19:17,11:19:17 AM,7 11 11,25,1.4275,none,Carlos,7,48,33.6,34.3,33.9,CH,25,LC-102 16-20,16-20,small,14,LCOR-509,1657599557,0.004093032,4.093032152,27.20338818,A_2000,1961.65,1785.616579,181.0245249,198.8706666,0.343887489,1.913220605,0.312875755,0.19810005,241.732182,28.26515228,28.26515228,3.853895324,68.78178997,2.569670773,3.73597543,1.28422455,-180.5027179,-54.98197049,-6.2641239,-0.016630305,0,0,1,0,25663.46951,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1478,27.20338818,#DIV/0!,0.021570341,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.92,1261.1478,0.840810043,0.161163383,6,0.5,0: Broadleaf,2,1657599557,1961.65,2000.07,25.3471,20.9969,1956.77,24.3718,550.221,101.279,0.100281,27.7321,28.1896,999.9,0,0,4979.38,0,1675.24,,
46,1657600356,7357,20220711 23:32:35,11:32:35 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600356,0.003701346,3.701346367,15.73463336,A_410,391.247,291.7036665,29.56865067,39.6588977,0.292980121,1.916914318,0.270184468,0.170765347,241.763523,29.54083678,29.54083678,4.149367898,70.40158038,2.80838845,3.98909859,1.340979447,-163.2293748,-70.45387226,-8.107690662,-0.027414711,0,0,1,0,25660.61335,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.3155,15.73463336,#DIV/0!,0.01247478,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.12,1261.3155,0.840809735,0.161162789,6,0.5,0: Broadleaf,2,1657600356,391.247,409.982,27.7056,23.7817,387.353,26.7776,550.289,101.265,0.100372,28.8591,29.0194,999.9,0,0,4995.62,0,1817.58,,
47,1657600590,7591.5,20220711 23:36:30,11:36:30 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600590,0.003997055,3.997055046,15.41133011,A_400a,381.556,295.2767666,29.92968801,38.67507819,0.336676385,1.917907212,0.306957266,0.194299351,241.733778,29.04693152,29.04693152,4.032707702,70.65619537,2.757032066,3.902038669,1.275675636,-176.2701275,-58.75412395,-6.728519667,-0.018993169,0,0,1,0,25718.02459,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1562,15.41133011,#DIV/0!,0.012220001,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.93,1261.1562,0.840810038,0.161163373,6,0.5,0: Broadleaf,2,1657600590,381.556,400.022,27.2,22.9605,377.71,26.1602,550.301,101.261,0.100473,28.4787,28.5375,999.9,0,0,5000,0,1799.54,,
48,1657600666,7667,20220711 23:37:45,11:37:45 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600666,0.003925078,3.925078065,11.30179985,A_300,286.465,221.7673191,22.47961107,29.03774015,0.328884631,1.913204352,0.300399671,0.190103037,241.740162,29.01698934,29.01698934,4.025728256,70.60189777,2.745501529,3.888707834,1.280226727,-173.0959427,-61.59689876,-7.068292045,-0.02097148,0,0,1,0,25605.06811,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1898,11.30179985,#DIV/0!,0.00896122,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.97,1261.1898,0.840810016,0.161163331,6,0.5,0: Broadleaf,2,1657600666,286.465,300.011,27.0851,22.9222,282.889,26.049,550.4,101.265,0.100752,28.4198,28.4947,999.9,0,0,4980,0,1817.09,,
49,1657600759,7760,20220711 23:39:18,11:39:18 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600759,0.004057419,4.057419221,6.615577961,A_200,191.911,154.2478535,15.63426057,19.45172339,0.336702456,1.91579475,0.306949275,0.19429693,241.740162,28.87989997,28.87989997,3.993907413,69.7355116,2.698333549,3.869382309,1.295573863,-178.9321877,-56.37258241,-6.45289748,-0.017505553,0,0,1,0,25677.53984,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1898,6.615577961,#DIV/0!,0.005245505,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.97,1261.1898,0.840810016,0.161163331,6,0.5,0: Broadleaf,2,1657600759,191.911,199.974,26.6218,22.3152,188.649,25.6011,550.235,101.258,0.100043,28.3341,28.3888,999.9,0,0,4991.25,0,1834.53,,
50,1657600856,7857,20220711 23:40:55,11:40:55 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600856,0.004112041,4.112040748,1.75833272,A_100,97.6161,86.77983127,8.795747264,9.89407944,0.342269579,1.914445963,0.3115528,0.197250047,241.753947,28.98884975,28.98884975,4.019178594,69.92034792,2.725926775,3.898617293,1.293251819,-181.340997,-54.21187266,-6.21730268,-0.016225338,0,0,1,0,25632.76394,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2651,1.75833272,#DIV/0!,0.001394102,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.06,1261.2651,0.840809768,0.161162851,6,0.5,0: Broadleaf,2,1657600856,97.6161,99.9713,26.8943,22.5307,94.6261,25.8646,550.204,101.257,0.100045,28.4636,28.6006,999.9,0,0,4985.62,0,1843.38,,
51,1657600950,7951,20220711 23:42:29,11:42:29 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657600950,0.004297132,4.297132428,-0.810114958,A_50,50.6337,53.43911533,5.416098966,5.131767779,0.364474757,1.921794567,0.329977612,0.209062671,241.75293,28.75488814,28.75488814,3.965081406,69.61246264,2.688564008,3.862187755,1.276517398,-189.5035401,-46.91237804,-5.349054415,-0.012042519,0,0,1,0,25830.95867,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.257,-0.810114958,#DIV/0!,-0.000642308,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.05,1261.257,0.840809973,0.161163248,6,0.5,0: Broadleaf,2,1657600950,50.6337,49.9875,26.5273,21.9653,47.6887,25.5098,550.172,101.251,0.0998351,28.3021,28.3792,999.9,0,0,5016.88,0,1827.67,,
52,1657601049,8050,20220711 23:44:08,11:44:08 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601049,0.004111773,4.111772667,-3.393661591,A_0,6.89364,24.26413499,2.45917004,0.698670402,0.331807125,1.915404293,0.302867701,0.191681627,241.757139,29.02412541,29.02412541,4.027390701,69.03871604,2.69709575,3.906642395,1.330294951,-181.3291746,-54.22617069,-6.218015171,-0.01622146,0,0,1,0,25654.03417,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2819,-3.393661591,#DIV/0!,-0.002690645,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.08,1261.2819,0.840809757,0.161162831,6,0.5,0: Broadleaf,2,1657601049,6.89364,3.22348,26.6117,22.2468,3.76764,25.7197,550.164,101.25,0.0999983,28.499,28.6168,999.9,0,0,4990,0,1764.32,,
53,1657601149,8150,20220711 23:45:48,11:45:48 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601149,0.00427699,4.276989717,14.67030084,A_400b,382.409,303.3826789,30.7461113,38.75498007,0.355372746,1.914443549,0.322380269,0.204196053,241.747563,29.01780652,29.01780652,4.025918601,69.55307086,2.726182477,3.919571693,1.299736124,-188.6152465,-47.67405626,-5.47081403,-0.0125538,0,0,1,0,25625.37485,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2315,14.67030084,#DIV/0!,0.011631727,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.02,1261.2315,0.840809789,0.161162893,6,0.5,0: Broadleaf,2,1657601149,382.409,400.189,26.9002,22.362,378.447,25.8569,550.254,101.244,0.10032,28.5559,28.667,999.9,0,0,4986.25,0,1773.53,,
54,1657601243,8244,20220711 23:47:22,11:47:22 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601243,0.004307429,4.30742897,14.53067153,A_400c,382.445,304.6801231,30.87694087,38.75780123,0.358632665,1.910559279,0.325001279,0.205883986,241.758735,29.03384267,29.03384267,4.029655429,69.57563921,2.73131301,3.925674333,1.298342419,-189.9576176,-46.46863006,-5.344464738,-0.011977375,0,0,1,0,25525.94357,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2903,14.53067153,#DIV/0!,0.011520481,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1500.09,1261.2903,0.840809751,0.16116282,6,0.5,0: Broadleaf,2,1657601243,382.445,400.085,26.9514,22.3813,378.514,25.9064,550.273,101.242,0.100157,28.5827,28.6914,999.9,0,0,4970,0,1826.85,,
55,1657601318,8319.5,20220711 23:48:38,11:48:38 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601318,0.004369225,4.369225401,19.17231392,A_600,576.412,473.2158986,47.95432968,58.41192394,0.362478555,1.921184281,0.328329578,0.208005381,241.72899,29.06920231,29.06920231,4.037905807,69.40688262,2.7344298,3.939709862,1.303476007,-192.6828402,-44.01956654,-5.037216587,-0.010633307,0,0,1,0,25786.93043,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.131,19.17231392,#DIV/0!,0.015202476,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.9,1261.131,0.840810054,0.161163404,6,0.5,0: Broadleaf,2,1657601318,576.412,600.069,26.9835,22.3468,571.891,25.9374,550.132,101.237,0.100106,28.6442,28.7833,999.9,0,0,5015,0,1880.75,,
56,1657601425,8426.5,20220711 23:50:25,11:50:25 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601425,0.004339677,4.339677046,20.99359138,A_800,773.541,659.7089577,66.85225876,78.38754118,0.369532346,1.924282632,0.334161989,0.211746287,241.7252346,29.07903125,29.07903125,4.040201782,70.27208362,2.768387712,3.939527006,1.271814071,-191.3797577,-45.1932242,-5.163424725,-0.01117202,0,0,1,0,25864.6492,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.113908,20.99359138,#DIV/0!,0.016646864,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.88,1261.113908,0.84080987,0.161163049,6,0.5,0: Broadleaf,2,1657601425,773.541,800.091,27.3189,22.7165,768.607,26.2617,550.294,101.236,0.0999876,28.6434,28.7761,999.9,0,0,5028.12,0,1846.88,,
57,1657601542,8543,20220711 23:52:21,11:52:21 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601542,0.004452006,4.452005501,21.72459518,A_1000,971.587,849.9807625,86.13155884,98.45434925,0.370106371,1.918036881,0.334528033,0.211990853,241.735374,28.94194192,28.94194192,4.00828116,69.02860343,2.704369225,3.917751614,1.303911935,-196.3334426,-40.74598474,-4.665080727,-0.009134056,0,0,1,0,25716.44072,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1646,21.72459518,#DIV/0!,0.017225821,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.94,1261.1646,0.840810032,0.161163363,6,0.5,0: Broadleaf,2,1657601542,971.587,1000.01,26.6878,21.9599,966.667,25.6516,549.909,101.234,0.0995391,28.5479,28.6307,999.9,0,0,5001.88,0,1841.72,,
58,1657601650,8651.6,20220711 23:54:10,11:54:10 AM,7 11 11,25,1.4275,none,Carlos,5,7,22.6,22.2,22.4,CH,25,LC-102 13-15B,13-15B,large,10,LCOR-474,1657601650,0.004300017,4.300016619,22.3500132,A_1200,1170.158,1040.002721,105.3834337,118.5720629,0.362938161,1.918877328,0.328669903,0.20822726,241.7252346,29.05492339,29.05492339,4.03457237,70.05228791,2.753266731,3.930302369,1.281305639,-189.6307329,-46.75170754,-5.354814692,-0.012020503,0,0,1,0,25732.94846,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.113908,22.3500132,#DIV/0!,0.017722438,#DIV/0!,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1499.88,1261.113908,0.84080987,0.161163049,6,0.5,0: Broadleaf,2,1657601650,1170.158,1200.02,27.1713,22.6092,1165.16,26.119,550.165,101.23,0.0999596,28.603,28.7534,999.9,0,0,5005.62,0,1845.86,,
